"age","item","definition","uni_lemma","learned","value"
"22",23,"sciarpa","scarf",0,1
"22",25,"pigiama","pajamas",1,0
"22",27,"pantaloni","pants",1,4
"22",29,"occhiali","glasses",1,1
"22",31,"maglione","sweater",0,3
"22",33,"guanti","gloves",0,0
"22",35,"gonna","skirt",0,2
"22",36,"giacca","jacket",0,3
"22",37,"collana","necklace",0,0
"22",39,"cappotto","coat",1,5
"22",40,"cappello","hat",1,7
"22",43,"calze","sock",0,1
"22",45,"bottone","button",0,1
"22",49,"zucchero","sugar",1,4
"22",50,"yogurt","yogurt",0,1
"22",54,"uovo","egg",1,3
"22",56,"torta","cake",1,3
"22",59,"sugo","sauce",0,1
"22",64,"riso","rice",0,0
"22",66,"polpette","meatball",0,0
"22",67,"pollo","chicken (food)",1,9
"22",69,"piselli","peas",0,1
"22",70,"pesca","peach",0,2
"22",72,"patatine","chips",0,0
"22",82,"miele","honey",0,2
"22",94,"formaggio","cheese",1,5
"22",98,"cracker","cracker",0,1
